W H S V
0.00290749858744 1 59 255
0.00167748075871 1 61 255
0.00118210071139 54 29 222
0.00204887962545 0 62 255
0.00321328288319 0 61 255
0.00455986546398 174 76 255
0.00585498315243 174 79 255
0.00680251991709 173 83 255
0.00715129257136 173 83 255
0.00680251991709 172 86 255
0.00585498315243 172 91 255
0.00455986546398 177 72 255
0.00321328288319 177 66 255
0.00204887962545 1 59 255
0.00118210071139 1 62 255
0.000753740691637 69 53 231
0.00130642332847 11 40 229
0.00204887962545 11 40 231
0.00290749858744 0 66 255
0.00373330208526 0 64 255
0.00433747820111 177 70 255
0.00455986546398 176 68 255
0.00433747820111 175 73 255
0.00373330208526 175 78 255
0.00290749858744 0 65 255
0.00204887962545 1 59 255
0.00130642332847 6 58 254
0.000753740691637 6 59 251
0.000434870549116 69 54 225
0.000753740691637 11 41 226
0.00118210071139 11 40 228
0.00167748075871 0 67 255
0.00215392793018 0 65 255
0.00250250722566 177 72 255
0.00263081351481 177 69 255
0.00250250722566 175 74 255
0.00215392793018 175 75 255
0.00167748075871 0 64 255
0.00118210071139 0 64 255
0.000753740691637 6 59 249
0.000434870549116 6 60 247
0.000434870549116 85 48 213
0.000753740691637 168 45 220
0.00118210071139 168 43 233
0.00167748075871 166 63 255
0.00215392793018 167 68 255
0.00250250722566 170 62 245
0.00263081351481 170 64 238
0.00250250722566 168 38 221
0.00215392793018 168 38 220
0.00167748075871 96 13 202
0.00118210071139 96 13 202
0.000753740691637 87 52 209
0.000434870549116 87 53 207
0.000753740691637 85 48 212
0.00130642332847 168 44 226
0.00204887962545 168 40 246
0.00290749858744 164 57 255
0.00373330208526 166 65 255
0.00433747820111 170 60 253
0.00455986546398 170 62 245
0.00433747820111 168 36 232
0.00373330208526 168 36 232
0.00290749858744 96 12 207
0.00204887962545 96 13 204
0.00130642332847 87 52 210
0.000753740691637 87 53 206
0.00118210071139 154 10 203
0.00204887962545 166 77 255
0.00321328288319 165 73 255
0.00455986546398 165 98 255
0.00585498315243 163 89 255
0.00680251991709 164 89 255
0.00715129257136 164 90 255
0.00680251991709 163 76 255
0.00585498315243 164 77 255
0.00455986546398 168 69 255
0.00321328288319 169 73 255
0.00204887962545 161 26 217
0.00118210071139 161 27 208
0.00167748075871 154 9 218
0.00290749858744 164 70 255
0.00455986546398 165 74 255
0.00647075710589 165 100 255
0.00830861658918 166 106 255
0.00965323526301 165 94 255
0.0101481672185 165 91 255
0.00965323526301 165 83 255
0.00830861658918 165 84 255
0.00647075710589 168 70 255
0.00455986546398 168 65 255
0.00290749858744 161 25 225
0.00167748075871 161 26 212
0.00215392793018 165 50 255
0.00373330208526 164 86 255
0.00585498315243 165 92 255
0.00830861658918 166 106 255
0.010668474878 166 108 255
0.012394999431 165 105 255
0.0130305046414 165 106 255
0.012394999431 166 108 255
0.010668474878 166 107 255
0.00830861658918 165 93 255
0.00585498315243 164 88 255
0.00373330208526 165 75 255
0.00215392793018 166 84 255
0.00250250722566 167 60 252
0.00433747820111 166 102 255
0.00680251991709 167 105 255
0.00965323526301 167 116 255
0.012394999431 166 108 255
0.0144009347775 165 105 255
0.0151392864924 166 109 255
0.0144009347775 166 105 255
0.012394999431 166 104 255
0.00965323526301 165 91 255
0.00680251991709 164 89 255
0.00433747820111 165 75 255
0.00250250722566 166 80 255
0.00263081351481 167 76 255
0.00455986546398 165 99 255
0.00715129257136 165 97 255
0.0101481672185 165 99 255
0.0130305046414 166 101 255
0.0151392864924 166 104 255
0.0159154943092 166 106 255
0.0151392864924 166 107 255
0.0130305046414 165 99 255
0.0101481672185 164 99 255
0.00715129257136 164 98 255
0.00455986546398 164 85 255
0.00263081351481 165 90 255
0.00250250722566 167 75 255
0.00433747820111 163 87 255
0.00680251991709 163 85 255
0.00965323526301 162 80 255
0.012394999431 164 91 255
0.0144009347775 166 102 255
0.0151392864924 165 95 255
0.0144009347775 166 106 255
0.012394999431 164 96 255
0.00965323526301 164 99 255
0.00680251991709 165 101 255
0.00433747820111 164 85 255
0.00250250722566 164 87 255
0.00215392793018 166 45 240
0.00373330208526 166 96 255
0.00585498315243 164 80 255
0.00830861658918 165 94 255
0.010668474878 164 88 255
0.012394999431 167 107 255
0.0130305046414 168 115 255
0.012394999431 166 104 255
0.010668474878 164 94 255
0.00830861658918 164 94 255
0.00585498315243 165 96 255
0.00373330208526 164 77 255
0.00215392793018 165 83 255
0.00167748075871 166 43 252
0.00290749858744 166 93 255
0.00455986546398 166 93 255
0.00647075710589 165 94 255
0.00830861658918 165 94 255
0.00965323526301 165 97 255
0.0101481672185 167 112 255
0.00965323526301 165 103 255
0.00830861658918 164 96 255
0.00647075710589 164 92 255
0.00455986546398 164 92 255
0.00290749858744 164 79 255
0.00167748075871 166 85 255
0.00118210071139 97 27 218
0.00204887962545 168 68 249
0.00321328288319 168 65 255
0.00455986546398 163 76 255
0.00585498315243 163 75 255
0.00680251991709 161 74 255
0.00715129257136 164 86 255
0.00680251991709 164 90 255
0.00585498315243 163 88 255
0.00455986546398 163 76 255
0.00321328288319 164 78 255
0.00204887962545 164 50 238
0.00118210071139 164 52 231
0.000753740691637 97 28 207
0.00130642332847 168 69 243
0.00204887962545 168 66 254
0.00290749858744 164 81 255
0.00373330208526 161 69 255
0.00433747820111 162 80 255
0.00455986546398 164 87 255
0.00433747820111 164 90 255
0.00373330208526 164 91 255
0.00290749858744 165 85 255
0.00204887962545 165 86 255
0.00130642332847 164 51 233
0.000753740691637 164 52 229
0.000434870549116 87 87 209
0.000753740691637 96 34 208
0.00118210071139 96 34 210
0.00167748075871 162 56 242
0.00215392793018 162 55 247
0.00250250722566 165 63 252
0.00263081351481 165 62 253
0.00250250722566 162 50 236
0.00215392793018 162 51 230
0.00167748075871 139 17 209
0.00118210071139 139 17 207
0.000753740691637 90 48 206
0.000434870549116 90 49 204
0.000434870549116 173 101 255
0.000753740691637 172 140 255
0.00118210071139 172 149 255
0.00167748075871 173 172 255
0.00215392793018 173 184 255
0.00250250722566 172 188 255
0.00263081351481 172 199 255
0.00250250722566 173 201 255
0.00215392793018 173 201 255
0.00167748075871 174 198 255
0.00118210071139 174 200 255
0.000753740691637 175 203 255
0.000434870549116 175 210 255
0.000753740691637 173 101 255
0.00130642332847 172 140 255
0.00204887962545 172 149 255
0.00290749858744 173 171 255
0.00373330208526 173 183 255
0.00433747820111 172 189 255
0.00455986546398 172 196 255
0.00433747820111 173 199 255
0.00373330208526 173 200 255
0.00290749858744 174 196 255
0.00204887962545 174 200 255
0.00130642332847 175 204 255
0.000753740691637 175 210 255
0.00118210071139 172 107 255
0.00204887962545 170 149 255
0.00321328288319 171 158 255
0.00455986546398 172 180 255
0.00585498315243 172 192 255
0.00680251991709 171 202 255
0.00715129257136 171 205 255
0.00680251991709 172 204 255
0.00585498315243 172 205 255
0.00455986546398 173 204 255
0.00321328288319 174 208 255
0.00204887962545 175 208 255
0.00118210071139 175 215 255
0.00167748075871 172 107 255
0.00290749858744 170 149 255
0.00455986546398 171 158 255
0.00647075710589 172 180 255
0.00830861658918 172 192 255
0.00965323526301 171 203 255
0.0101481672185 171 206 255
0.00965323526301 172 205 255
0.00830861658918 172 206 255
0.00647075710589 173 204 255
0.00455986546398 174 209 255
0.00290749858744 175 209 255
0.00167748075871 175 215 255
0.00215392793018 172 118 255
0.00373330208526 170 154 255
0.00585498315243 171 163 255
0.00830861658918 172 181 255
0.010668474878 172 192 255
0.012394999431 172 205 255
0.0130305046414 172 203 255
0.012394999431 172 201 255
0.010668474878 172 204 255
0.00830861658918 173 206 255
0.00585498315243 173 210 255
0.00373330208526 174 212 255
0.00215392793018 174 216 255
0.00250250722566 172 120 255
0.00433747820111 171 156 255
0.00680251991709 171 165 255
0.00965323526301 172 183 255
0.012394999431 172 192 255
0.0144009347775 172 207 255
0.0151392864924 172 203 255
0.0144009347775 172 201 255
0.012394999431 172 204 255
0.00965323526301 173 205 255
0.00680251991709 173 207 255
0.00433747820111 174 209 255
0.00250250722566 174 215 255
0.00263081351481 173 134 255
0.00455986546398 171 169 255
0.00715129257136 171 174 255
0.0101481672185 172 186 255
0.0130305046414 173 192 255
0.0151392864924 172 207 255
0.0159154943092 172 200 255
0.0151392864924 172 199 255
0.0130305046414 172 200 255
0.0101481672185 173 206 255
0.00715129257136 173 208 255
0.00455986546398 174 208 255
0.00263081351481 174 214 255
0.00250250722566 173 138 254
0.00433747820111 171 173 255
0.00680251991709 171 176 255
0.00965323526301 172 187 255
0.012394999431 173 193 255
0.0144009347775 172 210 255
0.0151392864924 172 201 255
0.0144009347775 172 199 255
0.012394999431 172 199 255
0.00965323526301 173 204 255
0.00680251991709 173 207 255
0.00433747820111 174 207 255
0.00250250722566 174 213 255
0.00215392793018 174 144 255
0.00373330208526 171 179 255
0.00585498315243 171 182 255
0.00830861658918 172 190 255
0.010668474878 172 195 255
0.012394999431 172 203 255
0.0130305046414 172 203 255
0.012394999431 172 201 255
0.010668474878 171 191 255
0.00830861658918 172 203 255
0.00585498315243 173 207 255
0.00373330208526 174 207 255
0.00215392793018 174 212 255
0.00167748075871 174 146 255
0.00290749858744 171 180 255
0.00455986546398 171 184 255
0.00647075710589 172 192 255
0.00830861658918 172 195 255
0.00965323526301 172 200 255
0.0101481672185 172 206 255
0.00965323526301 172 205 255
0.00830861658918 171 192 255
0.00647075710589 173 204 255
0.00455986546398 173 207 255
0.00290749858744 174 207 255
0.00167748075871 174 211 255
0.00118210071139 174 146 255
0.00204887962545 171 180 255
0.00321328288319 171 184 255
0.00455986546398 172 192 255
0.00585498315243 172 196 255
0.00680251991709 172 201 255
0.00715129257136 172 206 255
0.00680251991709 172 206 255
0.00585498315243 172 206 255
0.00455986546398 173 202 255
0.00321328288319 173 205 255
0.00204887962545 174 204 255
0.00118210071139 175 208 255
0.000753740691637 174 146 255
0.00130642332847 171 180 255
0.00204887962545 171 184 255
0.00290749858744 172 193 255
0.00373330208526 172 196 255
0.00433747820111 172 201 255
0.00455986546398 172 205 255
0.00433747820111 172 206 255
0.00373330208526 172 207 255
0.00290749858744 173 202 255
0.00204887962545 173 205 255
0.00130642332847 174 204 255
0.000753740691637 175 208 255
0.000434870549116 173 142 250
0.000753740691637 170 181 255
0.00118210071139 170 185 255
0.00167748075871 172 195 255
0.00215392793018 172 197 255
0.00250250722566 171 204 255
0.00263081351481 172 205 255
0.00250250722566 171 208 255
0.00215392793018 171 209 255
0.00167748075871 173 203 255
0.00118210071139 173 204 255
0.000753740691637 175 199 255
0.000434870549116 175 203 255
0.000434870549116 43 80 214
0.000753740691637 17 88 231
0.00118210071139 17 87 234
0.00167748075871 7 106 255
0.00215392793018 7 99 255
0.00250250722566 7 113 255
0.00263081351481 8 110 255
0.00250250722566 9 112 255
0.00215392793018 10 108 255
0.00167748075871 12 102 255
0.00118210071139 12 103 255
0.000753740691637 14 106 255
0.000434870549116 13 113 255
0.000753740691637 43 78 218
0.00130642332847 17 86 236
0.00204887962545 17 85 240
0.00290749858744 7 101 255
0.00373330208526 7 101 255
0.00433747820111 7 113 255
0.00455986546398 8 108 255
0.00433747820111 10 107 255
0.00373330208526 9 113 255
0.00290749858744 11 115 255
0.00204887962545 11 107 255
0.00130642332847 14 107 255
0.000753740691637 14 108 255
0.00118210071139 25 77 219
0.00204887962545 10 99 255
0.00321328288319 10 98 255
0.00455986546398 5 104 255
0.00585498315243 6 102 255
0.00680251991709 6 104 255
0.00715129257136 6 103 255
0.00680251991709 9 107 255
0.00585498315243 9 109 255
0.00455986546398 10 106 255
0.00321328288319 10 104 255
0.00204887962545 10 106 255
0.00118210071139 11 101 255
0.00167748075871 25 75 224
0.00290749858744 10 96 255
0.00455986546398 10 96 255
0.00647075710589 5 106 255
0.00830861658918 6 102 255
0.00965323526301 6 107 255
0.0101481672185 6 108 255
0.00965323526301 8 110 255
0.00830861658918 9 106 255
0.00647075710589 10 99 255
0.00455986546398 10 103 255
0.00290749858744 11 103 255
0.00167748075871 11 101 255
0.00215392793018 12 93 255
0.00373330208526 7 95 255
0.00585498315243 7 96 255
0.00830861658918 5 103 255
0.010668474878 5 102 255
0.012394999431 4 104 255
0.0130305046414 4 103 255
0.012394999431 6 105 255
0.010668474878 6 105 255
0.00830861658918 8 104 255
0.00585498315243 8 103 255
0.00373330208526 13 95 255
0.00215392793018 12 100 255
0.00250250722566 12 92 255
0.00433747820111 7 94 255
0.00680251991709 6 98 255
0.00965323526301 5 99 255
0.012394999431 5 103 255
0.0144009347775 4 108 255
0.0151392864924 4 106 255
0.0144009347775 6 106 255
0.012394999431 6 104 255
0.00965323526301 8 103 255
0.00680251991709 8 104 255
0.00433747820111 12 100 255
0.00250250722566 11 107 255
0.00263081351481 12 92 255
0.00455986546398 7 97 255
0.00715129257136 7 100 255
0.0101481672185 5 92 255
0.0130305046414 4 96 255
0.0151392864924 4 100 255
0.0159154943092 4 101 255
0.0151392864924 6 101 255
0.0130305046414 6 101 255
0.0101481672185 8 98 255
0.00715129257136 8 98 255
0.00455986546398 14 94 254
0.00263081351481 14 97 248
0.00250250722566 12 92 255
0.00433747820111 7 97 255
0.00680251991709 7 100 255
0.00965323526301 5 91 255
0.012394999431 4 96 255
0.0144009347775 4 100 255
0.0151392864924 4 99 255
0.0144009347775 6 101 255
0.012394999431 6 101 255
0.00965323526301 8 99 255
0.00680251991709 8 97 255
0.00433747820111 14 95 253
0.00250250722566 14 97 247
0.00215392793018 13 88 254
0.00373330208526 9 93 255
0.00585498315243 8 96 255
0.00830861658918 7 94 255
0.010668474878 7 94 255
0.012394999431 8 96 255
0.0130305046414 8 94 255
0.012394999431 10 96 255
0.010668474878 9 98 255
0.00830861658918 12 94 255
0.00585498315243 12 97 255
0.00373330208526 33 72 212
0.00215392793018 33 74 207
0.00167748075871 13 88 255
0.00290749858744 9 94 255
0.00455986546398 9 95 255
0.00647075710589 7 96 255
0.00830861658918 7 96 255
0.00965323526301 8 94 255
0.0101481672185 8 93 255
0.00965323526301 10 97 255
0.00830861658918 9 99 255
0.00647075710589 12 96 255
0.00455986546398 12 99 249
0.00290749858744 33 74 206
0.00167748075871 33 75 204
0.00118210071139 17 77 242
0.00204887962545 10 93 255
0.00321328288319 10 94 255
0.00455986546398 15 85 245
0.00585498315243 15 85 245
0.00680251991709 17 85 240
0.00715129257136 17 86 236
0.00680251991709 21 80 227
0.00585498315243 21 80 225
0.00455986546398 38 74 215
0.00321328288319 38 75 210
0.00204887962545 56 87 225
0.00118210071139 56 89 221
0.000753740691637 17 77 241
0.00130642332847 10 94 255
0.00204887962545 10 95 255
0.00290749858744 15 85 245
0.00373330208526 15 86 242
0.00433747820111 17 87 235
0.00455986546398 17 87 234
0.00433747820111 21 80 225
0.00373330208526 21 82 220
0.00290749858744 38 76 209
0.00204887962545 38 77 206
0.00130642332847 56 89 221
0.000753740691637 56 89 220
0.000434870549116 44 75 219
0.000753740691637 36 66 216
0.00118210071139 36 67 214
0.00167748075871 38 71 211
0.00215392793018 38 71 212
0.00250250722566 44 75 217
0.00263081351481 44 75 219
0.00250250722566 54 86 219
0.00215392793018 54 87 218
0.00167748075871 58 90 223
0.00118210071139 58 90 223
0.000753740691637 63 109 229
0.000434870549116 63 110 228
0.000434870549116 144 187 231
0.000753740691637 144 187 231
0.00118210071139 144 185 230
0.00167748075871 144 188 227
0.00215392793018 143 190 224
0.00250250722566 143 193 221
0.00263081351481 135 185 228
0.00250250722566 135 185 228
0.00215392793018 134 183 227
0.00167748075871 134 183 227
0.00118210071139 132 177 227
0.000753740691637 132 178 226
0.000434870549116 131 177 227
0.000753740691637 154 199 249
0.00130642332847 154 201 246
0.00204887962545 153 197 251
0.00290749858744 153 198 250
0.00373330208526 152 203 239
0.00433747820111 152 206 235
0.00455986546398 147 195 221
0.00433747820111 147 198 218
0.00373330208526 145 197 218
0.00290749858744 145 199 215
0.00204887962545 140 188 220
0.00130642332847 140 189 219
0.000753740691637 137 185 219
0.00118210071139 154 199 249
0.00204887962545 154 199 249
0.00321328288319 153 198 250
0.00455986546398 153 195 254
0.00585498315243 152 195 249
0.00680251991709 152 199 243
0.00715129257136 147 192 224
0.00680251991709 147 199 217
0.00585498315243 145 195 220
0.00455986546398 145 194 221
0.00321328288319 140 184 224
0.00204887962545 140 186 222
0.00118210071139 137 183 222
0.00167748075871 154 208 255
0.00290749858744 154 203 255
0.00455986546398 154 211 255
0.00647075710589 154 212 255
0.00830861658918 154 216 255
0.00965323526301 155 219 255
0.0101481672185 155 216 255
0.00965323526301 155 214 255
0.00830861658918 155 213 255
0.00647075710589 155 220 250
0.00455986546398 151 201 220
0.00290749858744 151 203 217
0.00167748075871 146 190 212
0.00215392793018 154 207 255
0.00373330208526 153 201 255
0.00585498315243 153 200 255
0.00830861658918 153 207 255
0.010668474878 153 206 255
0.012394999431 152 198 255
0.0130305046414 152 192 255
0.012394999431 153 200 255
0.010668474878 154 207 255
0.00830861658918 155 211 255
0.00585498315243 151 193 228
0.00373330208526 151 198 223
0.00215392793018 146 186 217
0.00250250722566 155 216 255
0.00433747820111 153 207 255
0.00680251991709 154 213 255
0.00965323526301 155 219 255
0.012394999431 154 210 255
0.0144009347775 153 203 255
0.0151392864924 155 212 255
0.0144009347775 156 217 255
0.012394999431 155 214 255
0.00965323526301 156 221 255
0.00680251991709 156 216 255
0.00433747820111 157 223 255
0.00250250722566 157 218 252
0.00263081351481 156 230 255
0.00455986546398 158 253 253
0.00715129257136 155 226 255
0.0101481672185 155 219 255
0.0130305046414 153 204 255
0.0151392864924 154 209 255
0.0159154943092 155 212 255
0.0151392864924 156 221 255
0.0130305046414 156 221 255
0.0101481672185 155 215 255
0.00715129257136 155 207 255
0.00455986546398 155 206 255
0.00263081351481 156 203 255
0.00250250722566 153 201 255
0.00433747820111 154 203 255
0.00680251991709 155 214 255
0.00965323526301 156 220 255
0.012394999431 154 199 255
0.0144009347775 154 201 255
0.0151392864924 156 226 255
0.0144009347775 155 216 255
0.012394999431 156 224 255
0.00965323526301 155 217 255
0.00680251991709 154 201 255
0.00433747820111 154 206 255
0.00250250722566 155 210 255
0.00215392793018 154 205 255
0.00373330208526 153 202 255
0.00585498315243 155 212 255
0.00830861658918 156 222 255
0.010668474878 154 203 255
0.012394999431 155 208 255
0.0130305046414 156 225 255
0.012394999431 152 194 255
0.010668474878 154 206 255
0.00830861658918 155 211 255
0.00585498315243 156 224 255
0.00373330208526 155 213 255
0.00215392793018 154 205 255
0.00167748075871 149 191 228
0.00290749858744 149 197 221
0.00455986546398 153 211 255
0.00647075710589 153 209 255
0.00830861658918 152 212 255
0.00965323526301 152 208 255
0.0101481672185 153 215 255
0.00965323526301 153 217 255
0.00830861658918 154 214 255
0.00647075710589 154 212 255
0.00455986546398 154 212 255
0.00290749858744 154 212 255
0.00167748075871 155 219 255
0.00118210071139 149 209 209
0.00204887962545 149 197 221
0.00321328288319 154 216 255
0.00455986546398 153 213 255
0.00585498315243 153 216 255
0.00680251991709 152 213 255
0.00715129257136 154 221 255
0.00680251991709 154 219 255
0.00585498315243 154 216 255
0.00455986546398 154 217 255
0.00321328288319 154 214 255
0.00204887962545 154 212 255
0.00118210071139 154 212 255
0.000753740691637 140 178 222
0.00130642332847 140 178 222
0.00204887962545 146 194 221
0.00290749858744 146 190 226
0.00373330208526 150 193 231
0.00433747820111 150 192 233
0.00455986546398 154 204 255
0.00433747820111 154 203 255
0.00373330208526 155 203 255
0.00290749858744 155 204 255
0.00204887962545 155 205 255
0.00130642332847 154 203 255
0.000753740691637 154 202 255
0.000434870549116 140 185 214
0.000753740691637 140 186 212
0.00118210071139 146 197 218
0.00167748075871 146 194 221
0.00215392793018 150 197 226
0.00250250722566 150 194 230
0.00263081351481 155 209 254
0.00250250722566 155 207 255
0.00215392793018 155 208 255
0.00167748075871 155 209 255
0.00118210071139 155 211 255
0.000753740691637 156 213 255
0.000434870549116 156 217 254
0.000434870549116 55 159 237
0.000753740691637 48 153 223
0.00118210071139 48 152 225
0.00167748075871 42 149 217
0.00215392793018 42 147 220
0.00250250722566 34 143 208
0.00263081351481 34 143 208
0.00250250722566 34 145 209
0.00215392793018 34 145 209
0.00167748075871 38 149 216
0.00118210071139 38 149 215
0.000753740691637 43 156 218
0.000434870549116 43 156 217
0.000753740691637 55 158 239
0.00130642332847 48 150 228
0.00204887962545 48 149 229
0.00290749858744 42 145 223
0.00373330208526 42 143 226
0.00433747820111 34 139 215
0.00455986546398 34 139 215
0.00433747820111 34 140 216
0.00373330208526 34 140 216
0.00290749858744 38 143 225
0.00204887962545 38 145 221
0.00130642332847 43 153 222
0.000753740691637 43 153 221
0.00118210071139 41 140 217
0.00204887962545 28 136 208
0.00321328288319 28 135 210
0.00455986546398 19 152 249
0.00585498315243 19 144 255
0.00680251991709 18 144 255
0.00715129257136 18 150 255
0.00680251991709 17 150 255
0.00585498315243 17 150 255
0.00455986546398 17 151 255
0.00321328288319 17 151 255
0.00204887962545 25 142 227
0.00118210071139 25 144 223
0.00167748075871 41 135 224
0.00290749858744 28 132 215
0.00455986546398 28 127 223
0.00647075710589 20 142 255
0.00830861658918 20 141 255
0.00965323526301 18 143 255
0.0101481672185 18 143 255
0.00965323526301 19 141 255
0.00830861658918 19 140 255
0.00647075710589 18 147 255
0.00455986546398 18 150 255
0.00290749858744 25 142 226
0.00167748075871 25 143 225
0.00215392793018 22 133 244
0.00373330208526 17 139 255
0.00585498315243 17 136 255
0.00830861658918 15 139 255
0.010668474878 14 144 255
0.012394999431 14 150 255
0.0130305046414 14 145 255
0.012394999431 15 141 255
0.010668474878 15 141 255
0.00830861658918 16 134 255
0.00585498315243 16 138 255
0.00373330208526 18 140 255
0.00215392793018 17 144 255
0.00250250722566 22 128 253
0.00433747820111 18 131 255
0.00680251991709 17 137 255
0.00965323526301 14 144 255
0.012394999431 14 142 255
0.0144009347775 13 159 255
0.0151392864924 14 151 255
0.0144009347775 15 144 255
0.012394999431 15 144 255
0.00965323526301 16 139 255
0.00680251991709 16 139 255
0.00433747820111 18 139 255
0.00250250722566 18 142 255
0.00263081351481 17 131 255
0.00455986546398 14 131 255
0.00715129257136 13 136 255
0.0101481672185 13 135 255
0.0130305046414 13 139 255
0.0151392864924 13 142 255
0.0159154943092 13 145 255
0.0151392864924 13 146 255
0.0130305046414 13 141 255
0.0101481672185 14 142 255
0.00715129257136 14 139 255
0.00455986546398 15 138 255
0.00263081351481 15 141 255
0.00250250722566 16 139 255
0.00433747820111 13 136 255
0.00680251991709 13 136 255
0.00965323526301 13 136 255
0.012394999431 13 138 255
0.0144009347775 13 139 255
0.0151392864924 13 139 255
0.0144009347775 12 151 255
0.012394999431 13 145 255
0.00965323526301 14 142 255
0.00680251991709 14 138 255
0.00433747820111 15 139 255
0.00250250722566 15 141 255
0.00215392793018 16 140 255
0.00373330208526 13 136 255
0.00585498315243 14 135 255
0.00830861658918 13 142 255
0.010668474878 13 139 255
0.012394999431 14 135 255
0.0130305046414 13 141 255
0.012394999431 12 149 255
0.010668474878 12 149 255
0.00830861658918 12 143 255
0.00585498315243 13 132 255
0.00373330208526 15 140 255
0.00215392793018 15 138 255
0.00167748075871 16 133 255
0.00290749858744 14 133 255
0.00455986546398 14 133 255
0.00647075710589 13 146 255
0.00830861658918 13 145 255
0.00965323526301 14 135 255
0.0101481672185 13 147 255
0.00965323526301 12 142 255
0.00830861658918 12 149 255
0.00647075710589 12 143 255
0.00455986546398 13 131 255
0.00290749858744 15 142 255
0.00167748075871 15 138 255
0.00118210071139 22 130 245
0.00204887962545 15 134 255
0.00321328288319 15 138 255
0.00455986546398 12 145 255
0.00585498315243 12 144 255
0.00680251991709 12 145 255
0.00715129257136 12 142 255
0.00680251991709 13 139 255
0.00585498315243 13 139 255
0.00455986546398 15 144 255
0.00321328288319 15 137 255
0.00204887962545 19 142 248
0.00118210071139 19 141 250
0.000753740691637 22 131 244
0.00130642332847 15 130 255
0.00204887962545 15 135 255
0.00290749858744 13 142 255
0.00373330208526 13 140 255
0.00433747820111 13 135 255
0.00455986546398 12 138 255
0.00433747820111 14 137 255
0.00373330208526 14 132 255
0.00290749858744 16 135 255
0.00204887962545 15 141 255
0.00130642332847 19 144 244
0.000753740691637 19 146 241
0.000434870549116 31 120 221
0.000753740691637 20 128 255
0.00118210071139 19 133 255
0.00167748075871 17 139 255
0.00215392793018 18 138 255
0.00250250722566 17 140 255
0.00263081351481 17 137 255
0.00250250722566 18 136 255
0.00215392793018 18 140 255
0.00167748075871 23 134 238
0.00118210071139 23 139 229
0.000753740691637 36 135 213
0.000434870549116 36 136 212
0.000434870549116 138 182 220
0.000753740691637 144 191 220
0.00118210071139 144 187 225
0.00167748075871 148 192 218
0.00215392793018 148 192 218
0.00250250722566 148 188 217
0.00263081351481 148 192 213
0.00250250722566 146 193 206
0.00215392793018 146 193 206
0.00167748075871 145 190 212
0.00118210071139 145 188 214
0.000753740691637 141 181 222
0.000434870549116 141 185 218
0.000753740691637 144 192 221
0.00130642332847 151 204 226
0.00204887962545 151 201 230
0.00290749858744 156 212 253
0.00373330208526 156 211 254
0.00433747820111 156 222 255
0.00455986546398 156 221 255
0.00433747820111 156 218 255
0.00373330208526 156 218 255
0.00290749858744 156 214 255
0.00204887962545 156 214 255
0.00130642332847 155 210 241
0.000753740691637 155 211 239
0.00118210071139 144 190 223
0.00204887962545 151 202 228
0.00321328288319 151 196 235
0.00455986546398 156 210 255
0.00585498315243 155 205 255
0.00680251991709 155 215 255
0.00715129257136 156 220 255
0.00680251991709 156 215 255
0.00585498315243 155 209 255
0.00455986546398 155 206 255
0.00321328288319 155 202 255
0.00204887962545 154 194 255
0.00118210071139 155 208 243
0.00167748075871 153 197 242
0.00290749858744 155 215 255
0.00455986546398 155 215 255
0.00647075710589 156 221 255
0.00830861658918 155 216 255
0.00965323526301 156 226 255
0.0101481672185 157 227 255
0.00965323526301 157 221 255
0.00830861658918 156 215 255
0.00647075710589 155 206 255
0.00455986546398 156 211 255
0.00290749858744 155 203 255
0.00167748075871 157 216 255
0.00215392793018 153 186 255
0.00373330208526 154 206 255
0.00585498315243 155 211 255
0.00830861658918 155 211 255
0.010668474878 155 211 255
0.012394999431 159 249 255
0.0130305046414 156 219 255
0.012394999431 155 199 255
0.010668474878 156 213 255
0.00830861658918 156 210 255
0.00585498315243 156 214 255
0.00373330208526 155 203 255
0.00215392793018 155 205 255
0.00250250722566 154 199 255
0.00433747820111 155 211 255
0.00680251991709 155 218 255
0.00965323526301 156 218 255
0.012394999431 156 220 255
0.0144009347775 159 247 255
0.0151392864924 157 221 255
0.0144009347775 154 196 255
0.012394999431 156 211 255
0.00965323526301 157 216 255
0.00680251991709 157 218 255
0.00433747820111 157 221 255
0.00250250722566 156 220 255
0.00263081351481 154 201 255
0.00455986546398 155 211 255
0.00715129257136 155 218 255
0.0101481672185 156 219 255
0.0130305046414 156 220 255
0.0151392864924 157 221 255
0.0159154943092 157 223 255
0.0151392864924 156 214 255
0.0130305046414 156 209 255
0.0101481672185 156 211 255
0.00715129257136 157 217 255
0.00455986546398 156 218 255
0.00263081351481 157 222 255
0.00250250722566 154 197 255
0.00433747820111 155 214 255
0.00680251991709 156 216 255
0.00965323526301 156 218 255
0.012394999431 156 218 255
0.0144009347775 157 221 255
0.0151392864924 157 221 255
0.0144009347775 157 216 255
0.012394999431 156 213 255
0.00965323526301 156 214 255
0.00680251991709 157 221 255
0.00433747820111 155 214 255
0.00250250722566 154 208 255
0.00215392793018 153 193 255
0.00373330208526 155 215 255
0.00585498315243 155 212 255
0.00830861658918 156 216 255
0.010668474878 156 218 255
0.012394999431 158 230 255
0.0130305046414 158 237 255
0.012394999431 157 220 255
0.010668474878 156 214 255
0.00830861658918 154 202 255
0.00585498315243 156 215 255
0.00373330208526 156 219 255
0.00215392793018 153 200 255
0.00167748075871 150 179 229
