W Y Cr Cb
0.00455986546398 209 161 120
0.00290749858744 215 157 117
0.00167748075871 213 158 117
0.00118210071139 213 120 119
0.00204887962545 212 159 118
0.00321328288319 212 159 118
0.00455986546398 203 165 123
0.00585498315243 201 167 122
0.00680251991709 199 168 123
0.00715129257136 199 168 123
0.00680251991709 197 169 125
0.00585498315243 194 171 124
0.00455986546398 205 164 119
0.00321328288319 209 161 120
0.00204887962545 215 157 117
0.00118210071139 213 158 117
0.000753740691637 213 107 119
0.00130642332847 211 141 118
0.00204887962545 213 141 118
0.00290749858744 209 161 117
0.00373330208526 210 160 118
0.00433747820111 207 162 120
0.00455986546398 208 162 121
0.00433747820111 205 164 122
0.00373330208526 202 166 121
0.00290749858744 210 160 117
0.00204887962545 214 157 118
0.00130642332847 220 152 114
0.000753740691637 217 152 114
0.000434870549116 207 107 119
0.000753740691637 208 141 118
0.00118210071139 210 141 118
0.00167748075871 208 162 117
0.00215392793018 210 160 117
0.00250250722566 205 164 120
0.00263081351481 208 162 120
0.00250250722566 204 164 122
0.00215392793018 204 164 121
0.00167748075871 211 159 117
0.00118210071139 211 159 117
0.000753740691637 215 152 114
0.000434870549116 213 152 114
0.000434870549116 200 109 131
0.000753740691637 194 147 129
0.00118210071139 207 147 129
0.00167748075871 214 157 133
0.00215392793018 211 159 131
0.00250250722566 205 157 128
0.00263081351481 198 157 128
0.00250250722566 199 144 129
0.00215392793018 198 144 129
0.00167748075871 198 124 130
0.00118210071139 198 124 130
0.000753740691637 196 107 133
0.000434870549116 194 107 133
0.000753740691637 199 109 131
0.00130642332847 200 147 129
0.00204887962545 220 147 129
0.00290749858744 218 154 134
0.00373330208526 213 158 132
0.00433747820111 213 157 128
0.00455986546398 205 157 128
0.00433747820111 210 144 129
0.00373330208526 210 144 129
0.00290749858744 203 124 130
0.00204887962545 200 124 130
0.00130642332847 197 107 133
0.000753740691637 193 107 133
0.00118210071139 198 132 130
0.00204887962545 205 164 134
0.00321328288319 208 162 134
0.00455986546398 192 173 136
0.00585498315243 198 169 138
0.00680251991709 198 169 136
0.00715129257136 197 169 136
0.00680251991709 207 162 136
0.00585498315243 206 163 136
0.00455986546398 210 160 130
0.00321328288319 207 162 129
0.00204887962545 203 138 131
0.00118210071139 194 138 131
0.00167748075871 213 132 130
0.00290749858744 210 160 135
0.00455986546398 207 162 134
0.00647075710589 190 174 136
0.00830861658918 186 177 135
0.00965323526301 194 171 136
0.0101481672185 197 169 136
0.00965323526301 202 166 135
0.00830861658918 201 167 135
0.00647075710589 209 161 130
0.00455986546398 213 158 130
0.00290749858744 211 138 131
0.00167748075871 198 138 131
0.00215392793018 223 151 132
0.00373330208526 200 167 136
0.00585498315243 196 170 135
0.00830861658918 186 177 135
0.010668474878 185 178 135
0.012394999431 187 176 136
0.0130305046414 187 176 136
0.012394999431 185 178 134
0.010668474878 186 177 134
0.00830861658918 195 171 135
0.00585498315243 199 168 136
0.00373330208526 207 162 134
0.00215392793018 200 167 133
0.00250250722566 213 156 131
0.00433747820111 189 175 134
0.00680251991709 187 176 133
0.00965323526301 179 182 134
0.012394999431 185 178 135
0.0144009347775 187 176 136
0.0151392864924 185 178 135
0.0144009347775 187 176 135
0.012394999431 188 176 135
0.00965323526301 196 170 136
0.00680251991709 198 169 136
0.00433747820111 207 162 134
0.00250250722566 203 165 134
0.00263081351481 205 164 131
0.00455986546398 191 174 135
0.00715129257136 192 173 136
0.0101481672185 191 174 135
0.0130305046414 190 174 135
0.0151392864924 188 176 135
0.0159154943092 186 177 135
0.0151392864924 186 177 135
0.0130305046414 191 174 136
0.0101481672185 192 173 137
0.00715129257136 192 173 138
0.00455986546398 201 167 136
0.00263081351481 197 169 135
0.00250250722566 206 163 131
0.00433747820111 199 168 138
0.00680251991709 201 167 138
0.00965323526301 204 164 139
0.012394999431 197 169 136
0.0144009347775 189 175 135
0.0151392864924 194 171 136
0.0144009347775 186 177 135
0.012394999431 193 172 137
0.00965323526301 192 173 137
0.00680251991709 190 174 137
0.00433747820111 201 167 136
0.00250250722566 199 168 136
0.00215392793018 213 147 130
0.00373330208526 193 172 134
0.00585498315243 204 164 136
0.00830861658918 194 171 135
0.010668474878 199 168 136
0.012394999431 185 178 134
0.0130305046414 180 181 132
0.012394999431 188 176 135
0.010668474878 195 171 137
0.00830861658918 195 171 136
0.00585498315243 193 172 136
0.00373330208526 206 163 135
0.00215392793018 201 167 135
0.00167748075871 225 147 130
0.00290749858744 195 171 134
0.00455986546398 195 171 134
0.00647075710589 194 171 135
0.00830861658918 194 171 135
0.00965323526301 192 173 135
0.0101481672185 182 180 133
0.00965323526301 188 176 136
0.00830861658918 193 172 137
0.00647075710589 196 170 137
0.00455986546398 196 170 137
0.00290749858744 204 164 135
0.00167748075871 200 167 134
0.00118210071139 208 119 134
0.00204887962545 206 159 130
0.00321328288319 213 158 130
0.00455986546398 207 162 136
0.00585498315243 207 162 137
0.00680251991709 208 162 139
0.00715129257136 200 167 137
0.00680251991709 197 169 138
0.00585498315243 199 168 138
0.00455986546398 207 162 136
0.00321328288319 205 164 136
0.00204887962545 208 149 133
0.00118210071139 201 149 133
0.000753740691637 197 119 134
0.00130642332847 200 159 130
0.00204887962545 211 159 130
0.00290749858744 203 165 136
0.00373330208526 212 159 138
0.00433747820111 204 164 138
0.00455986546398 199 168 137
0.00433747820111 197 169 138
0.00373330208526 197 169 137
0.00290749858744 200 167 135
0.00204887962545 200 167 134
0.00130642332847 203 149 133
0.000753740691637 199 149 133
0.000434870549116 187 93 136
0.000753740691637 196 117 135
0.00118210071139 198 117 135
0.00167748075871 208 152 135
0.00215392793018 213 152 135
0.00250250722566 212 157 134
0.00263081351481 213 157 134
0.00250250722566 207 149 134
0.00215392793018 201 149 134
0.00167748075871 199 132 134
0.00118210071139 197 132 134
0.000753740691637 194 109 135
0.000434870549116 192 109 135
0.000434870549116 187 176 122
0.000753740691637 161 195 124
0.00118210071139 155 199 122
0.00167748075871 139 211 120
0.00215392793018 131 216 117
0.00250250722566 129 218 121
0.00263081351481 121 224 120
0.00250250722566 119 225 117
0.00215392793018 119 225 117
0.00167748075871 121 224 114
0.00118210071139 119 225 114
0.000753740691637 116 227 111
0.000434870549116 112 230 109
0.000753740691637 187 176 122
0.00130642332847 161 195 124
0.00204887962545 155 199 122
0.00290749858744 140 210 120
0.00373330208526 131 216 118
0.00433747820111 128 219 121
0.00455986546398 123 222 120
0.00433747820111 121 224 117
0.00373330208526 120 224 117
0.00290749858744 122 223 114
0.00204887962545 119 225 114
0.00130642332847 116 227 110
0.000753740691637 112 230 109
0.00118210071139 183 179 123
0.00204887962545 156 199 127
0.00321328288319 150 203 125
0.00455986546398 135 214 122
0.00585498315243 126 220 121
0.00680251991709 120 224 124
0.00715129257136 118 226 123
0.00680251991709 118 226 121
0.00585498315243 117 226 121
0.00455986546398 117 226 116
0.00321328288319 114 229 116
0.00204887962545 113 229 111
0.00118210071139 108 233 110
0.00167748075871 183 179 123
0.00290749858744 156 199 127
0.00455986546398 150 203 125
0.00647075710589 135 214 122
0.00830861658918 126 220 121
0.00965323526301 120 224 123
0.0101481672185 117 226 123
0.00965323526301 117 226 121
0.00830861658918 117 226 120
0.00647075710589 117 226 116
0.00455986546398 114 229 115
0.00290749858744 113 229 111
0.00167748075871 108 233 110
0.00215392793018 176 184 123
0.00373330208526 153 201 126
0.00585498315243 146 206 125
0.00830861658918 134 214 122
0.010668474878 126 220 120
0.012394999431 118 226 122
0.0130305046414 119 225 122
0.012394999431 120 224 121
0.010668474878 118 226 120
0.00830861658918 116 227 117
0.00585498315243 113 229 117
0.00373330208526 111 231 112
0.00215392793018 108 233 112
0.00250250722566 174 186 123
0.00433747820111 151 202 126
0.00680251991709 145 206 125
0.00965323526301 132 216 122
0.012394999431 126 220 120
0.0144009347775 116 227 122
0.0151392864924 119 225 122
0.0144009347775 120 224 121
0.012394999431 118 226 120
0.00965323526301 117 226 117
0.00680251991709 115 228 117
0.00433747820111 113 229 113
0.00250250722566 109 232 112
0.00263081351481 164 193 121
0.00455986546398 142 209 126
0.00715129257136 139 211 125
0.0101481672185 130 217 120
0.0130305046414 126 220 119
0.0151392864924 116 227 120
0.0159154943092 121 224 121
0.0151392864924 122 223 121
0.0130305046414 121 224 121
0.0101481672185 116 227 118
0.00715129257136 115 228 118
0.00455986546398 114 229 114
0.00263081351481 110 231 113
0.00250250722566 161 194 120
0.00433747820111 140 210 125
0.00680251991709 138 211 124
0.00965323526301 129 218 120
0.012394999431 125 221 119
0.0144009347775 114 229 119
0.0151392864924 120 224 121
0.0144009347775 122 223 121
0.012394999431 122 223 121
0.00965323526301 118 226 118
0.00680251991709 116 227 118
0.00433747820111 115 228 114
0.00250250722566 111 231 113
0.00215392793018 158 197 119
0.00373330208526 136 213 126
0.00585498315243 134 214 125
0.00830861658918 127 219 121
0.010668474878 124 221 120
0.012394999431 119 225 120
0.0130305046414 119 225 120
0.012394999431 120 224 122
0.010668474878 127 219 123
0.00830861658918 119 225 119
0.00585498315243 116 227 118
0.00373330208526 115 228 114
0.00215392793018 111 231 114
0.00167748075871 156 199 119
0.00290749858744 135 214 126
0.00455986546398 132 216 125
0.00647075710589 126 220 120
0.00830861658918 124 221 120
0.00965323526301 121 224 121
0.0101481672185 117 226 120
0.00965323526301 118 226 121
0.00830861658918 127 219 123
0.00647075710589 118 226 119
0.00455986546398 116 227 118
0.00290749858744 115 228 114
0.00167748075871 112 230 114
0.00118210071139 156 199 119
0.00204887962545 135 214 126
0.00321328288319 132 216 125
0.00455986546398 126 220 120
0.00585498315243 123 222 120
0.00680251991709 120 224 121
0.00715129257136 117 226 120
0.00680251991709 117 226 121
0.00585498315243 117 226 121
0.00455986546398 119 225 117
0.00321328288319 117 226 116
0.00204887962545 116 227 113
0.00118210071139 114 229 112
0.000753740691637 156 199 119
0.00130642332847 135 214 126
0.00204887962545 132 216 125
0.00290749858744 125 221 120
0.00373330208526 123 222 120
0.00433747820111 120 224 121
0.00455986546398 117 226 120
0.00433747820111 117 226 121
0.00373330208526 116 227 121
0.00290749858744 119 225 117
0.00204887962545 117 226 116
0.00130642332847 116 227 113
0.000753740691637 114 229 112
0.000434870549116 156 195 120
0.000753740691637 135 214 128
0.00118210071139 132 216 127
0.00167748075871 124 221 122
0.00215392793018 123 222 122
0.00250250722566 119 225 122
0.00263081351481 118 226 122
0.00250250722566 116 227 123
0.00215392793018 115 228 123
0.00167748075871 118 226 117
0.00118210071139 117 226 117
0.000753740691637 119 225 112
0.000434870549116 117 226 111
0.000434870549116 197 119 100
0.000753740691637 201 149 100
0.00118210071139 204 149 100
0.00167748075871 195 171 102
0.00215392793018 200 167 103
0.00250250722566 192 173 100
0.00263081351481 194 171 100
0.00250250722566 197 169 98
0.00215392793018 200 167 98
0.00167748075871 208 162 97
0.00118210071139 207 162 97
0.000753740691637 209 161 94
0.000434870549116 205 164 92
0.000753740691637 201 119 100
0.00130642332847 206 149 100
0.00204887962545 210 149 100
0.00290749858744 198 169 103
0.00373330208526 198 169 103
0.00433747820111 192 173 100
0.00455986546398 196 170 100
0.00433747820111 201 167 98
0.00373330208526 196 170 98
0.00290749858744 198 169 95
0.00204887962545 204 164 96
0.00130642332847 209 161 94
0.000753740691637 208 162 94
0.00118210071139 205 138 99
0.00204887962545 205 164 100
0.00321328288319 206 163 100
0.00455986546398 193 172 104
0.00585498315243 195 171 104
0.00680251991709 194 171 104
0.00715129257136 195 171 104
0.00680251991709 198 169 100
0.00585498315243 197 169 99
0.00455986546398 201 167 99
0.00321328288319 202 166 99
0.00204887962545 202 166 98
0.00118210071139 206 163 99
0.00167748075871 210 138 99
0.00290749858744 207 162 101
0.00455986546398 207 162 101
0.00647075710589 192 173 104
0.00830861658918 195 171 104
0.00965323526301 192 173 103
0.0101481672185 192 173 103
0.00965323526301 196 170 99
0.00830861658918 199 168 100
0.00647075710589 206 163 100
0.00455986546398 203 165 99
0.00290749858744 205 164 98
0.00167748075871 206 163 99
0.00215392793018 212 159 100
0.00373330208526 201 167 105
0.00585498315243 200 167 105
0.00830861658918 192 173 105
0.010668474878 193 172 105
0.012394999431 190 174 106
0.0130305046414 191 174 106
0.012394999431 194 171 103
0.010668474878 194 171 103
0.00830861658918 198 169 101
0.00585498315243 199 168 101
0.00373330208526 212 159 99
0.00215392793018 208 162 98
0.00250250722566 213 158 100
0.00433747820111 201 167 105
0.00680251991709 199 168 104
0.00965323526301 195 171 106
0.012394999431 192 173 105
0.0144009347775 188 176 105
0.0151392864924 189 175 105
0.0144009347775 193 172 103
0.012394999431 194 171 104
0.00965323526301 199 168 101
0.00680251991709 198 169 101
0.00433747820111 208 162 98
0.00250250722566 203 165 97
0.00263081351481 212 159 100
0.00455986546398 201 167 104
0.00715129257136 199 168 103
0.0101481672185 199 168 108
0.0130305046414 196 170 107
0.0151392864924 193 172 107
0.0159154943092 192 173 107
0.0151392864924 195 171 105
0.0130305046414 195 171 105
0.0101481672185 202 166 103
0.00715129257136 202 166 103
0.00455986546398 215 156 97
0.00263081351481 209 156 97
0.00250250722566 212 159 100
0.00433747820111 201 167 104
0.00680251991709 199 168 103
0.00965323526301 199 168 108
0.012394999431 196 170 107
0.0144009347775 193 172 107
0.0151392864924 194 171 107
0.0144009347775 195 171 105
0.012394999431 195 171 105
0.00965323526301 201 167 103
0.00680251991709 202 166 103
0.00433747820111 214 156 97
0.00250250722566 208 156 97
0.00215392793018 214 157 101
0.00373330208526 206 163 103
0.00585498315243 204 164 103
0.00830861658918 203 165 104
0.010668474878 203 165 104
0.012394999431 202 166 104
0.0130305046414 204 164 104
0.012394999431 206 163 101
0.010668474878 204 164 101
0.00830861658918 212 159 99
0.00585498315243 210 160 99
0.00373330208526 204 130 99
0.00215392793018 199 130 99
0.00167748075871 215 157 101
0.00290749858744 205 164 103
0.00455986546398 204 164 103
0.00647075710589 201 167 104
0.00830861658918 201 167 104
0.00965323526301 204 164 104
0.0101481672185 204 164 104
0.00965323526301 205 164 101
0.00830861658918 204 164 101
0.00647075710589 211 159 99
0.00455986546398 204 160 99
0.00290749858744 198 130 99
0.00167748075871 196 130 99
0.00118210071139 215 147 102
0.00204887962545 209 161 101
0.00321328288319 208 162 101
0.00455986546398 211 152 101
0.00585498315243 211 152 101
0.00680251991709 210 149 100
0.00715129257136 206 149 100
0.00680251991709 206 143 100
0.00585498315243 204 143 100
0.00455986546398 203 124 100
0.00321328288319 198 124 100
0.00204887962545 196 101 101
0.00118210071139 192 101 101
0.000753740691637 214 147 102
0.00130642332847 208 162 101
0.00204887962545 207 162 101
0.00290749858744 211 152 101
0.00373330208526 208 152 101
0.00433747820111 205 149 100
0.00455986546398 204 149 100
0.00433747820111 204 143 100
0.00373330208526 199 143 100
0.00290749858744 197 124 100
0.00204887962545 194 124 100
0.00130642332847 192 101 101
0.000753740691637 191 101 101
0.000434870549116 203 118 101
0.000753740691637 206 127 102
0.00118210071139 204 127 102
0.00167748075871 199 125 101
0.00215392793018 200 125 101
0.00250250722566 201 119 101
0.00263081351481 203 119 101
0.00250250722566 193 104 101
0.00215392793018 192 104 101
0.00167748075871 192 97 101
0.00118210071139 192 97 101
0.000753740691637 190 86 101
0.000434870549116 189 86 101
0.000434870549116 122 183 189
0.000753740691637 122 183 189
0.00118210071139 121 180 189
0.00167748075871 118 180 189
0.00215392793018 115 179 189
0.00250250722566 112 179 189
0.00263081351481 107 157 196
0.00250250722566 107 157 196
0.00215392793018 106 153 196
0.00167748075871 106 153 196
0.00118210071139 106 147 196
0.000753740691637 105 147 196
0.000434870549116 104 143 197
0.000753740691637 132 211 180
0.00130642332847 129 211 180
0.00204887962545 135 211 181
0.00290749858744 134 211 181
0.00373330208526 126 209 184
0.00433747820111 122 209 184
0.00455986546398 118 191 186
0.00433747820111 115 191 186
0.00373330208526 111 184 188
0.00290749858744 108 184 188
0.00204887962545 109 169 191
0.00130642332847 108 169 191
0.000753740691637 106 161 192
0.00118210071139 132 211 180
0.00204887962545 132 211 180
0.00321328288319 134 211 181
0.00455986546398 138 211 181
0.00585498315243 136 209 184
0.00680251991709 130 209 184
0.00715129257136 121 191 186
0.00680251991709 114 191 186
0.00585498315243 113 184 188
0.00455986546398 114 184 188
0.00321328288319 113 169 191
0.00204887962545 111 169 191
0.00118210071139 109 161 192
0.00167748075871 129 218 182
0.00290749858744 133 215 183
0.00455986546398 128 219 184
0.00647075710589 127 219 184
0.00830861658918 125 221 183
0.00965323526301 122 223 183
0.0101481672185 124 221 182
0.00965323526301 126 220 182
0.00830861658918 126 220 181
0.00647075710589 119 221 180
0.00455986546398 118 201 183
0.00290749858744 115 201 183
0.00167748075871 113 184 184
0.00215392793018 130 217 182
0.00373330208526 134 214 183
0.00585498315243 136 213 186
0.00830861658918 131 216 184
0.010668474878 132 216 185
0.012394999431 137 212 187
0.0130305046414 141 209 186
0.012394999431 135 214 184
0.010668474878 130 217 182
0.00830861658918 127 219 182
0.00585498315243 126 201 183
0.00373330208526 121 201 183
0.00215392793018 118 184 184
0.00250250722566 124 221 183
0.00433747820111 131 216 184
0.00680251991709 127 219 184
0.00965323526301 123 222 183
0.012394999431 128 219 183
0.0144009347775 133 215 184
0.0151392864924 126 220 180
0.0144009347775 123 222 179
0.012394999431 125 221 181
0.00965323526301 120 224 180
0.00680251991709 123 222 178
0.00433747820111 118 226 177
0.00250250722566 120 222 174
0.00263081351481 115 228 180
0.00455986546398 98 239 177
0.00715129257136 118 226 182
0.0101481672185 123 222 183
0.0130305046414 133 215 184
0.0151392864924 129 218 183
0.0159154943092 126 220 180
0.0151392864924 120 224 179
0.0130305046414 120 224 180
0.0101481672185 125 221 180
0.00715129257136 130 217 179
0.00455986546398 130 217 179
0.00263081351481 131 216 176
0.00250250722566 135 214 183
0.00433747820111 133 215 183
0.00680251991709 125 221 181
0.00965323526301 121 224 180
0.012394999431 135 214 182
0.0144009347775 134 214 182
0.0151392864924 117 226 179
0.0144009347775 124 221 180
0.012394999431 118 226 180
0.00965323526301 123 222 181
0.00680251991709 134 214 183
0.00433747820111 131 216 182
0.00250250722566 128 219 182
0.00215392793018 132 216 183
0.00373330208526 134 214 183
0.00585498315243 127 219 181
0.00830861658918 120 224 179
0.010668474878 133 215 181
0.012394999431 129 218 180
0.0130305046414 118 226 179
0.012394999431 139 211 184
0.010668474878 131 216 183
0.00830861658918 127 219 182
0.00585498315243 118 226 179
0.00373330208526 126 220 180
0.00215392793018 132 216 182
0.00167748075871 126 198 186
0.00290749858744 119 198 186
0.00455986546398 129 218 187
0.00647075710589 130 217 187
0.00830861658918 129 218 191
0.00965323526301 132 216 191
0.0101481672185 126 220 188
0.00965323526301 125 221 188
0.00830861658918 126 220 185
0.00647075710589 128 219 185
0.00455986546398 127 219 183
0.00290749858744 127 219 183
0.00167748075871 123 222 184
0.00118210071139 107 198 186
0.00204887962545 119 198 186
0.00321328288319 125 221 186
0.00455986546398 127 219 187
0.00585498315243 126 220 190
0.00680251991709 128 219 191
0.00715129257136 122 223 187
0.00680251991709 123 222 188
0.00585498315243 125 221 184
0.00455986546398 124 221 184
0.00321328288319 126 220 183
0.00204887962545 127 219 183
0.00118210071139 128 219 185
0.000753740691637 115 166 188
0.00130642332847 115 166 188
0.00204887962545 116 189 187
0.00290749858744 121 189 187
0.00373330208526 128 201 186
0.00433747820111 130 201 186
0.00455986546398 132 216 181
0.00433747820111 133 215 181
0.00373330208526 132 216 179
0.00290749858744 131 216 179
0.00204887962545 131 216 180
0.00130642332847 132 216 180
0.000753740691637 133 215 180
0.000434870549116 107 166 188
0.000753740691637 105 166 188
0.00118210071139 113 189 187
0.00167748075871 116 189 187
0.00215392793018 123 201 186
0.00250250722566 127 201 186
0.00263081351481 128 218 180
0.00250250722566 130 217 180
0.00215392793018 129 218 178
0.00167748075871 128 219 178
0.00118210071139 127 219 179
0.000753740691637 125 221 179
0.000434870549116 122 222 178
0.000434870549116 184 79 74
0.000753740691637 184 99 74
0.00118210071139 186 99 74
0.00167748075871 187 113 73
0.00215392793018 190 113 73
0.00250250722566 190 129 72
0.00263081351481 190 129 72
0.00250250722566 191 130 71
0.00215392793018 191 130 71
0.00167748075871 191 121 71
0.00118210071139 190 121 71
0.000753740691637 186 111 71
0.000434870549116 185 111 71
0.000753740691637 186 79 74
0.00130642332847 189 99 74
0.00204887962545 190 99 74
0.00290749858744 193 113 73
0.00373330208526 196 113 73
0.00433747820111 197 129 72
0.00455986546398 197 129 72
0.00433747820111 198 130 71
0.00373330208526 198 130 71
0.00290749858744 200 121 71
0.00204887962545 196 121 71
0.00130642332847 190 111 71
0.000753740691637 189 111 71
0.00118210071139 191 117 76
0.00204887962545 192 139 74
0.00321328288319 194 139 74
0.00455986546398 200 163 72
0.00585498315243 209 161 73
0.00680251991709 206 163 74
0.00715129257136 202 166 73
0.00680251991709 201 167 74
0.00585498315243 201 167 74
0.00455986546398 201 167 73
0.00321328288319 201 167 73
0.00204887962545 200 147 72
0.00118210071139 196 147 72
0.00167748075871 198 117 76
0.00290749858744 199 139 74
0.00455986546398 207 139 74
0.00647075710589 210 160 73
0.00830861658918 211 159 73
0.00965323526301 206 163 75
0.0101481672185 206 163 75
0.00965323526301 207 162 76
0.00830861658918 208 162 76
0.00647075710589 204 164 74
0.00455986546398 202 166 73
0.00290749858744 199 147 72
0.00167748075871 198 147 72
0.00215392793018 210 152 76
0.00373330208526 203 165 79
0.00585498315243 205 164 79
0.00830861658918 197 169 82
0.010668474878 194 171 81
0.012394999431 191 174 79
0.0130305046414 194 171 81
0.012394999431 198 169 81
0.010668474878 198 169 81
0.00830861658918 203 165 82
0.00585498315243 201 167 81
0.00373330208526 206 163 77
0.00215392793018 203 165 76
0.00250250722566 219 152 76
0.00433747820111 208 162 81
0.00680251991709 204 164 79
0.00965323526301 194 171 81
0.012394999431 195 171 82
0.0144009347775 185 178 78
0.0151392864924 190 174 79
0.0144009347775 196 170 80
0.012394999431 196 170 80
0.00965323526301 200 167 81
0.00680251991709 200 167 81
0.00433747820111 206 163 77
0.00250250722566 204 164 77
0.00263081351481 206 163 82
0.00455986546398 199 168 86
0.00715129257136 195 171 85
0.0101481672185 195 171 86
0.0130305046414 192 173 85
0.0151392864924 192 173 83
0.0159154943092 190 174 83
0.0151392864924 188 176 83
0.0130305046414 192 173 84
0.0101481672185 193 172 83
0.00715129257136 195 171 83
0.00455986546398 200 167 81
0.00263081351481 198 169 81
0.00250250722566 200 167 81
0.00433747820111 195 171 85
0.00680251991709 195 171 85
0.00965323526301 194 171 86
0.012394999431 193 172 85
0.0144009347775 194 171 84
0.0151392864924 194 171 84
0.0144009347775 185 178 82
0.012394999431 189 175 83
0.00965323526301 193 172 83
0.00680251991709 196 170 83
0.00433747820111 199 168 81
0.00250250722566 198 169 81
0.00215392793018 200 167 80
0.00373330208526 195 171 85
0.00585498315243 196 170 85
0.00830861658918 191 174 84
0.010668474878 193 172 85
0.012394999431 197 169 85
0.0130305046414 193 172 83
0.012394999431 185 178 83
0.010668474878 185 178 83
0.00830861658918 189 175 85
0.00585498315243 197 169 86
0.00373330208526 198 169 81
0.00215392793018 199 168 82
0.00167748075871 205 164 81
0.00290749858744 198 169 85
0.00455986546398 198 169 85
0.00647075710589 188 176 83
0.00830861658918 189 175 83
0.00965323526301 197 169 85
0.0101481672185 189 175 82
0.00965323526301 190 174 85
0.00830861658918 185 178 83
0.00647075710589 189 175 85
0.00455986546398 197 169 87
0.00290749858744 197 169 81
0.00167748075871 199 168 82
0.00118210071139 211 152 77
0.00204887962545 200 167 83
0.00321328288319 198 169 82
0.00455986546398 189 175 83
0.00585498315243 189 175 84
0.00680251991709 187 176 85
0.00715129257136 189 175 85
0.00680251991709 194 171 84
0.00585498315243 194 171 84
0.00455986546398 195 171 81
0.00321328288319 200 167 82
0.00204887962545 203 160 76
0.00118210071139 205 160 76
0.000753740691637 210 152 77
0.00130642332847 203 165 84
0.00204887962545 200 167 83
0.00290749858744 191 174 84
0.00373330208526 192 173 85
0.00433747820111 194 171 86
0.00455986546398 192 173 86
0.00433747820111 195 171 85
0.00373330208526 199 168 85
0.00290749858744 201 167 82
0.00204887962545 197 169 81
0.00130642332847 199 160 76
0.000753740691637 196 160 76
0.000434870549116 208 135 77
0.000753740691637 215 157 78
0.00118210071139 212 159 77
0.00167748075871 205 164 78
0.00215392793018 206 163 78
0.00250250722566 203 165 78
0.00263081351481 205 164 79
0.00250250722566 208 162 78
0.00215392793018 205 164 77
0.00167748075871 206 151 76
0.00118210071139 197 151 76
0.000753740691637 193 126 76
0.000434870549116 192 126 76
0.000434870549116 109 162 191
0.000753740691637 113 179 188
0.00118210071139 118 179 188
0.00167748075871 119 191 184
0.00215392793018 119 191 184
0.00250250722566 120 189 183
0.00263081351481 116 189 183
0.00250250722566 109 184 183
0.00215392793018 109 184 183
0.00167748075871 111 179 185
0.00118210071139 113 179 185
0.000753740691637 115 170 188
0.000434870549116 111 170 188
0.000753740691637 114 181 188
0.00130642332847 119 204 185
0.00204887962545 123 204 185
0.00290749858744 125 219 178
0.00373330208526 126 219 178
0.00433747820111 120 224 179
0.00455986546398 120 224 179
0.00433747820111 122 223 177
0.00373330208526 122 223 177
0.00290749858744 124 221 177
0.00204887962545 124 221 177
0.00130642332847 121 214 178
0.000753740691637 119 214 178
0.00118210071139 116 181 188
0.00204887962545 121 204 185
0.00321328288319 128 204 185
0.00455986546398 127 219 178
0.00585498315243 131 216 179
0.00680251991709 124 221 180
0.00715129257136 121 224 179
0.00680251991709 124 221 177
0.00585498315243 128 219 178
0.00455986546398 130 217 178
0.00321328288319 133 215 179
0.00204887962545 138 211 179
0.00118210071139 123 214 178
0.00167748075871 130 208 182
0.00290749858744 124 221 180
0.00455986546398 124 221 180
0.00647075710589 120 224 180
0.00830861658918 124 221 180
0.00965323526301 117 226 178
0.0101481672185 116 227 178
0.00965323526301 119 225 175
0.00830861658918 124 221 176
0.00647075710589 130 217 179
0.00455986546398 127 219 178
0.00290749858744 132 216 178
0.00167748075871 123 222 176
0.00215392793018 144 207 182
0.00373330208526 131 216 181
0.00585498315243 127 219 180
0.00830861658918 127 219 182
0.010668474878 127 219 182
0.012394999431 101 238 174
0.0130305046414 122 223 179
0.012394999431 135 214 179
0.010668474878 125 221 177
0.00830861658918 127 219 178
0.00585498315243 124 221 178
0.00373330208526 132 216 178
0.00215392793018 131 216 178
0.00250250722566 135 214 182
0.00433747820111 127 219 182
0.00680251991709 122 223 180
0.00965323526301 122 223 179
0.012394999431 121 224 179
0.0144009347775 101 238 171
0.0151392864924 119 225 175
0.0144009347775 137 212 179
0.012394999431 126 220 177
0.00965323526301 123 222 175
0.00680251991709 121 224 175
0.00433747820111 120 224 177
0.00250250722566 121 224 177
0.00263081351481 134 214 181
0.00455986546398 127 219 182
0.00715129257136 122 223 180
0.0101481672185 122 223 179
0.0130305046414 121 224 179
0.0151392864924 119 225 175
0.0159154943092 118 226 175
0.0151392864924 124 221 176
0.0130305046414 128 219 177
0.0101481672185 126 220 177
0.00715129257136 122 223 175
0.00455986546398 122 223 178
0.00263081351481 119 225 177
0.00250250722566 137 212 180
0.00433747820111 125 221 180
0.00680251991709 124 221 179
0.00965323526301 122 223 177
0.012394999431 122 223 177
0.0144009347775 120 224 176
0.0151392864924 120 224 176
0.0144009347775 123 222 175
0.012394999431 125 221 176
0.00965323526301 125 221 178
0.00680251991709 120 224 177
0.00433747820111 125 221 181
0.00250250722566 129 218 182
0.00215392793018 139 211 182
0.00373330208526 124 221 180
0.00585498315243 126 220 180
0.00830861658918 123 222 177
0.010668474878 122 223 177
0.012394999431 113 229 175
0.0130305046414 108 233 174
0.012394999431 120 224 175
0.010668474878 124 221 176
0.00830861658918 133 215 180
0.00585498315243 124 221 178
0.00373330208526 122 223 180
0.00215392793018 135 214 183
